feature_id,MM_1,MM_2,MM_3,MM_4,LA1330_1,LA1330_2,LA1330_3,LA1330_4,PI127826_1,PI127826_2,PI127826_3,PI127826_4,LYC4_1,LYC4_2,LYC4_3,LYC4_4,LA0716_1,LA0716_2,LA0716_3,LA0716_4,LA1028_1,LA1028_2,LA1028_3,LA1028_4,LA1777_1,LA1777_2,LA1777_3,LA1777_4,LA1840_1,LA1840_2,LA1840_3,LA1840_4
rt-7.89_mz-520.65143,18374,21070,11438,10894,16490,14916,12014,5682,26284,24174,19796,19402,20492,12520,12230,6348,17500,17016,13296,11546,19048,16938,9486,6044,14934,24608,10460,13624,13870,18720,5346,10576
rt-7.89_mz-526.32685,20116,27914,10766,17658,18424,15860,13434,8066,26818,32778,27904,21870,25792,15008,12330,7084,19262,17024,13918,13250,17960,16200,7616,8572,13126,26236,9272,13636,15244,18132,6994,11784
rt-7.89_mz-527.97926,4460,4296,2406,2494,4088,2928,3104,1298,5104,4578,4238,3424,4932,3398,2402,1518,4058,4238,3550,2862,4356,4276,2374,2408,3538,5938,2836,3100,4952,4914,1792,1820
rt-7.89_mz-532.00262,23722,30472,10984,18784,19598,13302,12872,8098,29090,29810,30026,17754,24280,12298,10898,7840,16080,14870,11884,11942,16424,15862,8416,6662,14230,27380,7734,15684,12726,16122,6046,9606
rt-7.89_mz-533.65441,8882,9008,3798,4946,8354,5742,5768,3040,11972,9302,8484,7460,8538,6616,6416,3176,10338,7426,5904,4674,8666,7868,3536,3578,7838,11938,4724,6372,5802,8286,2764,4504
rt-7.89_mz-537.67814,23204,30898,8206,20124,15180,13022,13874,8702,22298,26976,29884,17398,21282,12574,10872,5508,14768,12850,10818,10236,15972,14206,7992,6876,12316,20444,7380,12446,13590,16032,6084,8104
rt-7.89_mz-539.3298,16886,20894,8624,12324,13628,11110,8912,4782,16182,16014,13856,11642,13644,11252,10286,5050,12552,13238,9466,8868,14548,11532,6846,6794,9686,15952,5442,9802,11688,13276,5694,8844
rt-7.89_mz-540.98269,5166,4682,2888,2658,5014,3412,3116,2042,4552,4614,2992,3996,4970,4174,3416,2196,4688,4046,3392,3254,5168,4634,2708,2222,3956,4818,2234,3094,4546,3452,2312,3150
rt-7.91_mz-291.08642,0,0,0,0,0,0,0,0,2854,1784,2066,1364,0,0,0,0,0,0,0,0,0,0,0,0,318,818,140,492,0,0,0,0
rt-7.93_mz-599.14342,0,0,0,0,0,0,0,0,1090,850,692,888,0,0,0,0,0,0,0,0,0,0,0,0,2266,1936,2058,1252,0,0,0,0
rt-7.94_mz-525.22992,0,0,0,0,0,0,0,0,1084,968,1036,1174,0,0,0,0,0,0,0,0,0,0,0,0,1194,1582,1106,1354,0,0,0,0
rt-7.95_mz-429.2132,2450,462,1912,302,2114,490,1386,520,614,680,628,678,64972,64948,60012,46042,1728,4628,4574,1820,1644,646,1394,574,864,582,902,560,3056,1006,1788,790
rt-7.95_mz-535.32689,18470,19228,8948,10546,15258,13416,13302,7148,26100,25450,23882,18646,19742,12520,11974,6542,15052,15578,12016,9850,19196,13484,6780,6308,12826,25132,8256,13110,12356,16548,7206,7826
rt-7.95_mz-541.0024,19946,27294,11348,14816,17634,13914,14672,7996,27292,29242,26366,26098,22058,14972,12660,7342,19584,15956,12582,9874,19484,13586,7726,6930,13056,27158,10068,13170,12746,19102,7874,8810
rt-7.95_mz-546.67819,19936,28476,11062,17336,14772,12858,11952,6238,22890,32200,27274,21574,19822,12450,10274,5468,16650,11800,10726,10686,14094,12460,6290,6778,13768,26850,11138,11428,12988,17222,5026,8246
rt-7.95_mz-548.32982,7736,8096,4512,4892,6884,5906,7272,2992,10366,9498,9444,7830,9444,5546,5960,2670,8506,6708,5756,5170,8178,5272,4208,3862,7428,11668,3912,6158,6274,7426,3280,3766
rt-7.95_mz-552.35373,19856,32298,12366,17316,13540,13754,13378,7062,22758,29336,31594,21000,20262,9480,10752,6092,15580,13428,10390,9750,17236,10592,6884,6164,12112,20820,5450,10952,12030,15184,6386,6824
rt-7.95_mz-554.0055,14150,17634,8868,9968,12388,12752,10068,5170,16782,14354,15904,15298,14834,9356,8950,5988,15680,13376,8580,6366,13712,11728,6170,4334,10126,17834,6414,9120,9818,15160,5696,7296
rt-7.99_mz-495.24517,406,788,622,588,3342,2462,2390,1718,0,0,0,0,0,0,0,0,796,1680,1658,732,2810,136,1806,726,0,0,0,0,1806,1684,958,1118
rt-8.05_mz-564.67797,14974,15716,6382,8238,10982,9898,10320,3830,18476,15732,17704,16272,15312,8466,7926,5404,14400,13404,8748,8210,14638,10846,3814,5466,9312,20402,6484,8576,9704,14856,5394,7406
rt-8.05_mz-570.35338,14946,17848,5828,10546,10056,9196,9782,4270,20586,19496,19652,15428,14392,10292,9302,5356,14142,11778,8634,6784,11888,10066,3248,4786,9926,18822,7908,10272,10528,12068,5090,6716
rt-8.05_mz-576.02933,13958,17024,5902,8594,10036,8548,7782,4884,22060,18442,20956,14792,14754,7266,7596,5040,11498,11004,8340,6016,11052,9898,2906,3502,9352,17836,7276,10424,7348,11366,3984,5006
rt-8.05_mz-581.70478,15974,24582,8702,14768,12362,11016,10144,4738,18628,18930,22868,14448,14110,7478,7832,5472,12786,8964,8312,6562,10610,10520,3154,3140,9260,17630,6498,8760,10344,11022,4394,5406
rt-8.05_mz-583.35662,10960,14096,5256,6068,7342,7178,7430,3058,12510,12302,11404,9832,10522,6768,5524,2990,11476,8814,7052,7050,9824,7556,2450,3530,7950,12204,3948,7058,7372,9804,3950,4764
rt-8.05_mz-587.24984,0,0,0,0,0,0,0,0,45672,45150,30840,29272,0,0,0,0,0,0,0,0,0,0,0,0,974,766,794,730,0,0,0,0
rt-8.05_mz-749.28674,0,0,0,0,0,0,0,0,2172,1792,1538,1286,0,0,0,0,0,0,0,0,0,0,0,0,2032,1464,1940,1248,0,0,0,0
rt-8.11_mz-267.09083,712,726,528,684,7448,3408,4974,3142,218,308,254,170,154,352,104,202,282,830,922,146,982,456,798,344,350,178,116,136,872,546,416,460
rt-8.12_mz-425.17813,2100,1616,1914,1496,8632,9902,7558,6826,1958,2640,1996,2248,484,1854,328,1154,1634,7116,9068,1788,15882,5326,15336,5218,1600,1326,1584,1612,10368,8100,6296,7088
rt-8.12_mz-425.17931,512,328,680,290,1882,1610,1456,1516,718,700,582,794,94,438,96,412,338,2166,1536,380,2594,986,3316,1288,278,472,338,488,1862,1784,1794,2026
rt-8.13_mz-416.35219,25892,3568,7376,4038,996,1020,720,772,4590,3986,4072,3242,11832,171988,14402,75438,568,710,626,758,822,3444,790,2046,1690,32940,1070,15566,1870,1972,812,1772
rt-8.15_mz-594.02928,8530,8052,3388,4432,7280,6172,5500,2684,10982,9742,10370,8782,6526,4946,5278,2854,7586,7486,6416,6078,7670,5046,3380,2952,6524,10778,4652,6854,5326,7084,2280,5418
rt-8.15_mz-605.38045,7448,8372,2904,5592,5706,4886,4682,1996,11784,9694,10060,7630,7086,4678,3376,2292,7306,4258,3432,3438,5468,5630,2740,2210,4680,8230,3718,5002,5384,5756,1800,3260
rt-8.19_mz-614.71473,5152,5228,2052,2376,3104,3316,3604,1350,6346,6542,6206,4542,5028,2866,3020,2014,4214,4114,2844,2500,3808,3780,1468,1300,2814,6638,2448,3044,3244,4214,1070,2092
rt-8.1_mz-579.3536,11370,13604,4736,6666,9712,7598,7080,2982,17312,16822,11292,12208,11388,7740,6818,3772,9698,12526,6066,6132,8850,8300,3792,4332,7218,16470,5460,8952,7208,9888,3216,5822
rt-8.1_mz-585.02914,8660,14806,3698,7342,9090,8044,6814,2820,18756,16570,16320,11078,11808,7796,7272,4130,13484,9054,6022,6330,8758,7886,3866,3590,7162,14746,4598,6752,7914,9586,2870,4650
rt-8.1_mz-590.70495,10918,15160,3932,6812,7200,6526,6448,2880,16136,17138,13380,10328,9858,5786,5810,3102,10876,8818,6482,5582,8986,8794,3128,3208,6662,14466,3664,7124,6400,8778,2706,4832
rt-8.1_mz-596.38028,11410,16504,5038,8362,8108,7764,8086,4336,14950,18148,16466,9596,11940,7130,5958,3440,11056,7672,6238,4708,7768,6120,2952,3736,5822,12716,4230,6834,7162,8010,3382,4964
rt-8.1_mz-598.03231,7412,9240,2894,4878,6624,5072,4630,3016,8666,9696,7986,6930,7416,4200,4030,2930,7692,6168,4796,4596,5442,6412,2522,3820,5100,10580,3586,6312,5444,7698,2568,4416
rt-8.2_mz-609.03907,4706,5230,2382,1990,4790,2838,3064,1644,6042,6486,6600,5224,5254,3242,2656,1692,4848,3806,3030,2646,3986,3856,1538,1772,3070,6184,2066,3780,4602,4818,1572,2504
rt-8.2_mz-620.3916,4766,5306,1764,2512,3054,3670,3368,1198,7342,6108,6102,3894,5618,2400,2456,1286,3848,3254,2390,1600,2684,2978,1498,1110,3474,6940,1930,3284,2928,4130,958,1744
rt-8.31_mz-525.2308,0,0,0,0,0,0,0,0,1642,1396,1164,1322,0,0,0,0,0,0,0,0,0,0,0,0,1572,1822,1288,2198,0,0,0,0
rt-8.37_mz-173.11729,400,574,628,466,3610,2050,2774,1838,1368,950,642,762,570,1654,732,680,1170,2510,2524,1214,600,936,432,1286,2198,3396,1524,2560,420,420,308,496
rt-8.39_mz-346.25865,1092,1090,780,966,5862,3536,4122,3250,1412,1700,1284,1054,574,1246,602,924,3240,4842,6512,2812,688,1132,574,1586,5894,8070,6204,8902,660,662,170,506
rt-8.46_mz-425.17824,2374,986,1582,1048,26210,18330,21622,16768,15084,18308,12010,18490,3466,23472,2638,13942,718,2682,2644,506,8218,12852,7178,11058,412,374,456,542,12840,10452,6722,10410
rt-8.47_mz-101.06087,2778,208,2328,114,1258,410,1004,424,606,414,554,484,13502,23562,13830,12834,7000,3788,4600,5758,392,318,292,384,140,868,730,760,632,334,348,186
rt-8.47_mz-229.1071,5968,584,5654,490,1866,642,1458,428,938,788,916,862,27760,49048,25666,29616,8248,6186,7568,9316,480,260,860,442,1122,1888,1236,1626,1370,514,960,612
rt-8.47_mz-331.17507,14162,762,14900,1156,3516,1648,3408,1358,1422,1884,1288,1316,57002,88488,53814,51404,17038,10368,12780,17512,758,592,872,752,2082,3098,2240,2654,3188,960,1398,774
rt-8.4_mz-327.21776,17738,15188,12530,14394,117794,53466,71578,43040,14500,16952,11922,13428,8134,16044,6942,8226,57238,70782,92054,45786,5454,17626,4852,18380,114366,122246,82454,125346,7084,7416,2962,5942
rt-8.4_mz-351.21406,9252,7946,9418,7974,57040,30790,45462,23222,5668,5852,4134,4564,4096,7880,4110,3748,16276,20988,24288,11370,2628,9240,2580,8822,33556,40514,34240,46794,2986,3470,1650,3744
rt-8.4_mz-395.20504,1794,1420,1146,1872,3628,2726,3820,3066,650,846,700,886,1052,1102,766,916,2434,3432,3102,2460,520,1586,660,1706,1974,2724,2100,2704,652,710,490,574
rt-8.56_mz-271.1303,0,0,0,0,0,0,0,0,194,1124,178,1100,0,0,0,0,0,0,0,0,0,0,0,0,38784,15058,35686,20092,0,0,0,0
rt-8.62_mz-393.17661,5282,232,5694,300,2186,1022,1560,666,710,562,568,686,22272,35678,21856,23090,6014,1608,4024,5068,436,206,436,240,946,1244,1144,1696,1328,492,856,410
rt-8.66_mz-437.2181,0,0,0,0,0,0,0,0,2830,2958,2050,1820,0,0,0,0,0,0,0,0,0,0,0,0,244,314,146,190,0,0,0,0
rt-8.67_mz-241.21603,1104,170,1086,278,262,84,166,88,246,180,132,250,726,1770,632,724,184,154,216,170,160,70,228,116,86,616,174,118,144,156,182,268
rt-8.69_mz-205.19506,664,226,580,246,440,466,586,382,38784,38624,28308,32246,4922,6770,4082,4262,1768,424,600,1066,396,660,352,578,45292,41302,34830,38604,802,658,436,554
rt-8.69_mz-479.10274,0,0,0,0,0,0,0,0,1788,2840,1896,2074,164,164,220,130,0,0,0,0,0,0,0,0,3836,4514,2446,2990,0,0,0,0
rt-8.69_mz-975.51645,0,0,0,0,0,0,0,0,10896,11008,6502,7830,0,0,0,0,0,0,0,0,0,0,0,0,17764,13568,9458,13010,0,0,0,0
rt-8.69_mz-997.49823,0,0,0,0,0,0,0,0,1362,1304,1376,1090,0,0,0,0,0,0,0,0,0,0,0,0,2118,1884,1456,2170,0,0,0,0
rt-8.6_mz-245.10312,3418,366,4706,278,1760,756,1496,246,644,602,560,698,19178,35876,18688,20534,4602,3366,3744,5130,384,148,360,282,764,1554,650,1402,1120,286,702,402
rt-8.6_mz-347.17119,2926,264,2382,256,1196,310,710,314,262,388,502,338,12984,20592,13732,14650,3272,2102,2498,3192,416,156,246,336,384,774,420,652,474,146,438,136
rt-8.88_mz-190.14353,492,316,348,328,1444,696,926,546,1060,1016,484,476,732,794,370,660,286,244,404,154,298,396,212,236,684,1230,502,782,380,274,120,210
rt-8.89_mz-173.11722,6658,6326,4698,4458,17220,6540,12094,5182,7332,5672,5242,6150,4754,9250,4386,4976,4470,5740,6782,3574,2254,3538,1986,3068,7576,8332,5426,7914,2072,2618,1150,1896
rt-8.89_mz-179.14314,424,542,436,558,984,518,768,438,3024,2274,1796,1648,322,304,378,130,540,742,750,566,310,278,452,558,934,1350,758,1358,280,226,152,246
rt-8.89_mz-195.13796,6230,5568,4274,5390,20966,10410,14310,7712,7108,8282,5744,6440,3728,2132,3494,1888,9808,8336,11254,7302,2056,3846,2096,3730,14616,19144,9964,19416,2502,2274,1192,2738
rt-8.89_mz-327.21775,34512,32874,28504,29906,67778,15070,45376,13392,7624,10198,6160,8678,7626,17434,6986,10726,31034,38072,48144,24926,6914,15280,5762,14024,24370,23666,18816,24002,5504,7066,2678,6674
rt-8.89_mz-329.23333,27288,28594,21720,24020,135578,65832,90800,50870,64476,72244,51446,57276,34200,60312,27762,35348,48964,51886,59434,38238,14568,25532,11318,22926,98428,114426,63950,119104,15654,16276,8032,14622
rt-8.96_mz-603.24522,0,0,0,0,0,0,0,0,316,1170,330,782,0,0,0,0,0,0,0,0,0,0,0,0,2602,3326,1136,3132,0,0,0,0
rt-8.97_mz-511.25504,0,0,0,0,0,0,0,0,2228,2192,2400,1924,0,0,0,0,0,0,0,0,0,0,0,0,226,194,518,720,0,0,0,0
rt-8.9_mz-159.11687,1370,1444,614,1178,3150,1976,1700,1274,6456,6208,10168,11104,724,522,820,428,1496,1486,1536,1504,432,840,672,802,22898,11018,15716,10746,648,710,356,552
rt-8.9_mz-348.27442,2654,2784,2070,2200,10868,5128,6904,5070,7156,6104,5422,5288,3738,6746,3440,4158,3646,3884,4442,2770,1392,2894,1452,1608,7520,8786,4964,8632,1782,2208,954,1494
rt-8_mz-550.00239,16428,16258,8350,10728,12022,11376,8578,4600,21960,24428,21880,17456,18086,11334,10970,7360,16892,12870,11756,9960,18136,12112,7332,5686,11934,19768,8302,11114,14202,15984,5784,6480
rt-8_mz-555.67791,19230,21578,7608,14270,17086,10880,11850,5852,24512,24042,24782,18064,17440,13048,9058,5424,15478,12002,11474,10026,17052,13204,6980,5130,11756,20712,7212,11362,12406,15834,6642,8144
rt-8_mz-561.35372,20524,24608,7930,15656,13330,11288,10006,5510,22836,23732,22858,16928,17122,10612,10324,6144,15632,12040,9356,7972,12814,12456,5764,4816,11668,22870,7760,8534,10970,14120,4698,6712
rt-8_mz-563.00548,6860,7438,2986,4296,6668,5198,4838,2064,9952,7524,8502,6850,7712,5304,5026,3264,6820,5590,4542,3870,6260,5662,3416,2374,5262,10342,3796,4800,5462,7216,2076,3184
rt-8_mz-567.02923,20586,27506,8786,18908,12478,13320,9464,6188,22434,27882,23960,15472,18500,10932,9708,5614,15784,11200,10296,7010,15216,10148,6290,4960,11642,16830,5494,9392,9412,13384,4884,7326
rt-8_mz-568.68083,13114,15902,7370,9852,10128,9842,9178,3572,13126,15272,14142,12850,13356,8648,8238,5404,11416,9254,7812,6324,12596,11142,5524,4460,8272,14798,5606,7330,8712,11372,4160,6482
rt-9.05_mz-301.17915,0,0,0,0,0,0,0,0,1836,2374,2100,2106,0,0,0,0,0,0,0,0,0,0,0,0,248,436,190,282,0,0,0,0
rt-9.05_mz-303.10761,0,0,0,0,0,0,0,0,9776,8888,7860,7406,0,0,0,0,396,458,500,366,0,0,0,0,1070,1336,544,1110,0,0,0,0
rt-9.05_mz-393.15449,0,0,0,0,0,0,0,0,7852,6996,6354,6092,0,0,0,0,0,0,0,0,0,0,0,0,864,858,830,856,0,0,0,0
rt-9.05_mz-429.19018,0,0,0,0,0,0,0,0,1660,1960,1196,1606,0,0,0,0,0,0,0,0,0,0,0,0,648,482,176,314,0,0,0,0
rt-9.06_mz-683.18636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,88,260,304,0,0,0,0,1110,1500,848,1198,0,0,0,0
rt-9.07_mz-290.08693,0,0,0,0,0,0,0,0,2658,2098,1846,2236,0,0,0,0,0,0,0,0,0,0,0,0,158,468,200,306,0,0,0,0
rt-9.11_mz-326.23251,0,0,0,0,0,0,0,0,1882,1494,1236,1724,0,0,0,0,0,0,0,0,0,0,0,0,234,694,206,1136,0,0,0,0
rt-9.12_mz-571.25487,0,0,0,0,0,0,0,0,51632,45850,45418,52154,0,0,0,0,0,0,0,0,0,0,0,0,452,924,718,1212,0,0,0,0
rt-9.19_mz-215.09143,7438,1594,8606,1242,870,12958,546,14410,6028,5272,3228,4864,10580,14192,11660,6442,132408,122392,150822,138744,968,26854,1006,32472,4424,5004,4754,4524,2010,13874,1340,15930
rt-9.23_mz-408.2227,16016,1636,13668,1654,878,34008,434,29206,8264,8194,5714,6636,21012,33614,26114,12242,196536,204372,211702,199778,1284,74354,1236,75344,10102,9386,8184,8158,2320,31174,1106,30786
rt-9.24_mz-373.1857,93402,15772,88236,15534,6798,147560,4136,142194,49208,50090,38154,42474,127598,146440,121908,79000,796660,796654,794614,784382,10050,272350,9140,293184,49416,49030,44974,53512,23108,131642,11408,143058
rt-9.28_mz-417.24924,868,84,750,194,582,138,536,178,166,480,416,362,24106,32364,19594,19936,618,1736,1788,686,874,138,670,228,312,504,326,488,1042,368,684,472
rt-9.28_mz-485.23641,1266,230,1230,240,772,270,558,206,866,666,236,542,18436,23794,17378,16956,514,766,730,582,750,276,564,172,1294,3932,2486,3768,1616,324,792,366
rt-9.38_mz-587.30734,360,114,240,138,566,400,318,192,26286,24580,21346,19246,2182,2694,2022,1952,640,118,318,576,320,420,136,396,17848,13362,9512,11840,390,294,224,314
rt-9.43_mz-303.14392,12622,3502,14154,4012,1660,22362,948,25250,14552,13376,9058,10180,22886,30792,28246,15086,660838,579964,664660,724966,1008,57534,1100,70368,9286,11290,10680,9350,2416,18222,1866,19206
rt-9.43_mz-413.17807,16704,3794,18410,3810,1858,28460,1492,28456,12030,10476,9604,10184,28436,31778,30956,21822,138648,141768,140068,139906,2166,53600,2648,58408,6782,6118,7136,7484,4224,21694,2732,23896
rt-9.44_mz-309.20726,174,380,460,402,3726,1834,2306,1736,584,830,416,838,290,342,302,194,1972,2102,2854,1012,484,1262,410,1272,626,1158,394,812,488,674,126,602
rt-9.48_mz-327.21779,1616,1154,782,938,2070,804,1892,682,3678,3642,2018,3184,718,410,648,220,1420,2524,2922,1146,314,1196,298,1588,2826,4874,1766,4658,450,506,270,366
rt-9.54_mz-397.22125,2500,2940,2692,2642,4918,2222,3564,1720,6898,4984,3718,2802,2300,2600,1964,1716,2112,2192,2790,1936,730,1580,796,1414,1658,1864,1348,2190,834,936,744,818
rt-9.55_mz-313.23712,3814,2616,3122,2866,10692,2070,4710,1616,1340,2114,964,1422,1664,2688,1776,1480,1698,1616,2558,1876,658,1272,842,1184,2636,3374,1658,2842,794,718,336,754
rt-9.55_mz-329.23338,43800,42350,40168,35388,119244,32408,78016,24354,25106,31376,15470,24102,23358,38528,26264,22350,30376,28090,36266,23074,10564,13624,8750,17722,35802,41752,25036,43996,7932,9140,4200,8456
rt-9.56_mz-353.22972,36346,29694,26518,26334,74394,18256,49608,13634,12568,15890,9468,13386,15972,20156,15424,11090,8384,8038,7928,6864,6152,9694,4876,9902,15292,21104,13700,22878,6846,6440,3092,5888
rt-9.67_mz-817.22281,0,0,0,0,0,0,0,0,1234,1442,532,796,0,0,0,0,0,0,0,0,0,0,0,0,2138,2346,1122,1346,0,0,0,0
rt-9.76_mz-425.21812,0,0,0,0,0,0,0,0,20994,15798,16138,13284,0,0,0,0,0,0,0,0,0,0,0,0,358,588,294,714,0,0,0,0
rt-9.76_mz-585.2343,0,0,0,0,0,0,0,0,358,1668,246,870,0,0,0,0,0,0,0,0,0,0,0,0,6750,8924,2826,6584,0,0,0,0
rt-9.81_mz-347.13483,6086,982,5642,1164,452,11938,388,8938,2334,3160,2094,2310,8410,11902,8968,5526,74752,70722,82534,75214,596,18998,848,18772,2934,2938,2404,2018,1224,8466,690,9396
rt-9.81_mz-373.18571,124334,19736,117142,25208,9464,197932,6768,172438,67958,72624,52854,64018,158430,196978,168624,105966,780286,796670,784382,792574,12752,350442,14318,359094,65750,64598,51648,62314,34112,174188,14482,187646
rt-9.81_mz-391.19611,13102,1368,14420,1606,838,25164,496,19538,5770,6400,4156,4822,21458,24094,19714,10872,99606,100516,99294,105866,640,46590,1128,52394,6104,6006,5224,6014,1794,22080,886,19454
rt-9.84_mz-413.17812,54896,19574,58968,16024,6870,67426,5044,62738,33484,31152,30778,32366,59404,68178,61168,51234,45016,47482,109716,42458,8868,85158,9352,84442,29626,30406,28614,31022,21076,65556,10574,66584
rt-9.86_mz-197.08085,24652,6620,24582,5928,2650,40312,2100,35250,18524,19672,14752,18052,32638,44514,40802,21626,413648,375332,392916,400524,3178,64708,2870,70162,14518,17818,15526,17336,7842,35458,3120,35566
rt-9.88_mz-408.22272,51308,11774,48436,8958,5926,95804,3300,82814,42344,42098,31544,34404,92540,108416,91570,52414,243512,310024,246204,312882,3538,172536,3578,167298,36722,40486,34534,39254,9934,71044,5000,67866
rt-9.8_mz-425.15834,2344,406,2432,580,318,3708,222,3038,1276,920,788,1096,3182,2958,2620,2430,7142,7156,7502,6222,86,5144,60,5390,1312,1254,818,1172,814,2414,252,3248
rt-9.9_mz-629.31818,0,0,0,0,0,0,0,0,1960,1842,1228,1310,282,324,244,300,0,0,0,0,0,0,0,0,2016,1908,1666,1784,0,0,0,0
