feature_id,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_3594,370,352,472,74,4272,3696,3652,2792,0,176,0,118,3280,4652,2784,4770
feature_3597,472,268,246,134,1116,1332,1066,1086,0,114,0,0,1658,3770,1760,1414
feature_360,0,0,0,1136,428,468,494,560,0,0,428,1500,636,742,498,1768
feature_3601,498,394,538,470,3248,3006,3350,3160,134,404,0,302,1576,864,984,654
feature_3602,8796,4018,8676,2486,6626,8462,6972,6090,184,574,152,254,6466,13428,4620,9140
feature_3609,304,144,228,182,2652,2106,2366,1692,0,238,0,202,2412,6560,2202,3176
feature_3611,648,286,302,124,3010,2348,2992,2586,0,82,0,0,2374,4252,1710,2366
feature_3617,488,372,0,168,2162,2586,1842,2228,0,200,0,208,1860,3932,2342,1624
feature_3618,340,200,272,0,2252,2254,2076,0,0,0,0,208,2214,4634,1952,3102
feature_3623,396,0,464,0,4792,5354,4634,3582,0,0,0,0,4280,8302,3180,4932
feature_3625,776,584,402,168,9568,9774,6602,8114,0,308,0,276,6972,14300,5554,10352
feature_3626,190,0,174,0,606,0,304,462,0,0,0,0,4308,3878,4084,2170
feature_3627,0,98,280,0,3046,2532,2520,2254,0,116,0,0,1884,1756,2536,2136
feature_3628,226,0,0,0,1640,1424,1284,998,92,114,0,0,4660,3620,4192,0
feature_3629,2608,1484,1750,1040,25572,22932,20240,16316,710,656,428,644,16060,45964,16250,34934
feature_363,348,192,746,3308,0,1164,1154,1644,0,0,1538,4198,1646,0,2220,5790
feature_3631,394,176,240,100,2050,1748,1686,1664,0,178,0,0,2210,4714,2006,3288
feature_3632,0,0,166,0,740,978,3036,2998,0,0,0,0,1070,2196,1874,2756
feature_3633,1666,722,1092,612,17836,16702,15628,13368,0,390,0,170,9952,23392,9630,12986
feature_3634,528,0,342,182,4734,4782,3374,3556,0,122,0,150,4088,6636,2888,4376
feature_3637,514,246,394,262,4150,2194,3174,2362,334,438,208,212,536,296,0,258
feature_3639,634,546,618,300,5872,4022,4862,3168,504,614,366,330,572,768,466,326
feature_364,0,0,0,706,972,710,464,710,0,0,1174,1548,664,348,596,972
feature_3644,0,98,44,0,2202,1958,1832,1420,0,0,0,0,1664,3248,1688,1876
feature_3647,388,330,344,0,6124,6236,5218,4240,0,118,0,0,5192,10808,4042,7164
feature_3648,302,238,382,0,55466,51418,47960,40994,316,144,258,0,19814,15840,15356,10074
feature_3655,354,212,326,114,4570,3210,3928,3312,346,0,178,104,3336,3692,2594,2412
feature_3656,0,90,152,126,3272,3498,2720,2674,0,0,0,0,2718,5428,2068,2942
feature_366,128,0,402,0,712,418,614,582,0,608,0,0,762,336,418,734
feature_3661,188,0,0,0,1892,2214,2004,2478,0,0,0,0,3154,2074,2560,980
feature_3663,780,442,584,372,3040,3160,2610,2270,0,0,0,0,3812,7110,2566,5862
feature_3665,1288,1052,856,1074,12076,10254,10798,6426,0,524,0,0,10766,21406,8534,15008
feature_3667,6582,2406,4174,1876,36834,42892,33202,33008,1042,1906,592,1142,15960,36794,14598,21018
feature_3668,698,326,814,314,352,428,204,388,0,0,0,260,496,678,668,0
feature_3669,0,0,318,148,1640,2072,1450,1044,0,0,0,0,2532,4022,1798,2962
feature_367,0,0,0,0,612,1186,2762,2196,0,0,4554,7224,1934,2150,2188,4788
feature_3673,392,280,0,182,2140,1692,1670,0,0,0,0,0,2194,4858,2006,2916
feature_3674,484,500,358,430,5522,5540,4546,3224,138,292,0,174,3132,0,2294,4176
feature_3675,946,0,974,516,14584,13174,9406,8768,0,444,0,270,12332,22942,8434,15672
feature_3680,1758,1584,1486,984,1856,1818,1266,1442,286,656,412,380,3512,4160,1802,1284
feature_3682,148,276,0,0,2316,1930,2112,1662,0,0,0,0,2278,4164,1498,2414
feature_3683,228,0,0,0,1498,1474,1232,872,0,0,0,0,2206,4982,1454,2568
feature_3684,272,0,148,0,158,152,116,152,986,1392,600,1120,0,120,0,114
feature_3688,208,0,152,0,2896,2558,2720,2248,0,522,0,330,7342,5616,6130,4280
feature_369,0,0,0,222,0,0,874,850,0,0,610,324,752,898,1014,238
feature_3692,758,654,660,530,7296,5632,5114,3606,0,302,0,0,8588,17366,7276,12280
feature_3694,150,102,0,0,1588,1484,982,1176,0,150,0,0,3770,4794,4950,3238
feature_3695,456,138,140,138,6258,5828,5490,4398,0,222,0,180,3936,6766,3856,3298
feature_3697,802,640,530,356,6696,6584,5968,4716,58,0,0,0,9168,14740,5438,9024
feature_3701,266,256,348,0,7386,5330,5870,0,0,0,0,0,5400,9106,2980,5494
feature_3702,370,344,352,0,2470,2040,1834,1182,0,0,0,0,2152,4178,1572,2794
feature_3706,1000,574,766,304,1082,678,1092,1048,0,0,0,0,0,0,0,310
feature_3707,1314,958,1304,510,3268,2538,2314,2208,0,1594,0,774,3534,4354,2552,2482
feature_3708,196,108,0,0,3332,3410,2342,3236,0,0,0,0,1498,3000,1552,1780
feature_371,0,0,0,2268,404,0,0,920,0,0,476,3314,700,668,1006,5506
feature_3711,1526,1046,952,690,20280,19196,17686,13150,156,624,66,192,14708,30268,10188,19106
feature_3713,2624,1590,2126,760,482,582,134,0,0,128,0,0,222,374,0,408
feature_3715,218,0,442,0,2734,2682,2292,2190,0,0,0,0,2190,4110,1830,2654
feature_3716,148,0,0,0,1406,1590,1444,1190,0,112,0,0,1694,3100,1338,1688
feature_3717,790,370,386,212,4146,4312,4388,3644,0,0,0,0,3510,6888,3164,4348
feature_3718,0,0,658,266,7476,8072,6774,5938,0,132,0,0,7746,15008,5436,9034
feature_372,0,0,0,0,8260,9888,21664,8438,0,0,0,0,16968,10636,9076,0
feature_3721,0,0,0,0,1460,794,816,908,922,852,856,880,1674,2260,1526,1862
feature_3723,2456,1270,1416,482,4064,4822,3658,3316,528,1162,298,728,8568,5488,4852,0
feature_3726,284,0,0,0,3348,1826,2908,1476,0,0,0,0,2164,2838,1872,1270
feature_3729,580,698,584,266,8158,8564,7492,5434,0,246,0,110,7412,12940,5242,7310
feature_3731,18980,10184,14096,6624,41786,34590,29202,24914,0,404,0,184,4256,4156,3480,2974
feature_3732,1700,954,1196,506,10918,9418,9230,7794,0,276,98,0,11808,21894,8370,16208
feature_3733,2660,1594,1962,1158,28300,21152,19792,16330,210,492,118,334,22656,46202,18578,31440
feature_3734,368,206,436,152,2488,2546,2532,1552,0,0,70,0,2444,4638,2202,2174
feature_3735,1298,170,160,424,1080,910,1004,696,204,218,0,130,466,366,506,506
feature_3736,0,0,0,0,2774,2224,1886,2006,0,0,0,0,2114,3356,1452,2084
feature_3737,514,184,312,0,3340,3404,2956,2078,0,282,0,92,2642,4336,2494,3124
feature_3738,378,250,266,0,3046,2536,2682,1860,0,0,0,136,3114,5452,1938,3316
feature_374,264,260,362,1946,208,358,0,764,0,216,0,2320,274,536,872,1390
feature_3743,142,484,334,0,13158,13886,12932,12688,0,222,0,0,7910,14530,6766,8768
feature_3744,224,0,210,110,3108,2820,2948,3854,0,0,0,0,1982,3880,1712,2534
feature_3745,1874,842,996,0,29506,35898,25736,24556,182,480,0,126,27438,58512,21876,40716
feature_3746,1472,786,966,554,4596,3836,3732,3014,0,800,0,0,3200,5358,2276,3400
feature_3747,1998,1404,1370,842,402,532,0,406,436,2972,556,1176,150,698,682,444
feature_3748,0,0,324,0,3440,2876,2188,2534,0,0,0,0,2392,5334,1762,4756
feature_3751,316,370,240,212,5394,6898,4980,5154,0,0,0,0,4886,10616,3684,7712
feature_3754,1718,880,1608,466,4338,4492,4156,3558,414,796,0,340,4706,6808,2914,3414
feature_3755,2988,1128,1274,388,858,748,650,450,498,372,0,352,964,1450,874,836
feature_3757,276,264,388,0,3512,2770,2582,2200,160,114,0,0,3208,5358,2060,3004
feature_3758,2150,2014,2140,864,57704,77396,52436,53866,0,466,168,0,64500,124182,49936,76302
feature_3759,2404,1824,1976,1320,590,0,888,586,696,3820,466,1776,756,560,486,524
feature_3760,672,0,1666,690,5548,5888,6188,8134,0,0,0,0,2778,5486,3454,8114
feature_3764,124,0,0,0,3614,3768,3088,1926,0,0,0,0,2314,4538,1470,2428
feature_3765,196,1386,0,760,0,0,402,0,268,742,146,572,712,278,0,0
feature_3766,474,164,266,42,2164,2460,2224,1780,0,0,0,98,2440,4240,1556,3198
feature_3767,224,0,0,0,1684,1492,1658,1666,0,0,0,0,2270,3246,1660,2376
feature_3768,0,0,0,0,2292,1852,2088,1766,0,0,0,0,2040,3992,1558,1830
feature_3771,436,398,572,276,6474,6134,5334,4596,112,0,0,84,4096,8636,3370,6278
feature_3772,2200,1034,2036,628,1076,834,934,508,980,762,608,1038,486,412,470,438
feature_3774,726,294,574,412,2728,1874,1654,1552,0,152,0,110,2542,3572,1318,2182
feature_3776,2870,1422,1908,890,41132,43714,38774,32686,0,816,0,0,17432,36094,13216,20762
feature_3777,214,0,218,236,3166,2778,3654,2474,0,434,0,0,6718,5740,4208,4102
feature_3778,306,132,164,0,2418,2994,2098,1962,124,0,58,172,1102,1718,1080,1582
feature_3780,420,182,494,60,4648,5096,4790,3122,0,68,0,0,0,7636,0,4144
feature_3783,874,474,648,266,10552,8470,8592,7200,0,362,0,246,9286,16934,7550,11712
feature_3784,730,458,834,294,966,736,776,516,0,154,0,0,4954,7300,4220,4668
feature_3786,0,0,302,0,8084,7840,7494,6686,0,0,0,0,5042,8916,3452,5726
feature_379,256,242,290,1654,776,628,606,758,0,538,2336,2700,600,296,384,806
feature_3791,978,272,532,0,2242,3156,2054,2246,0,134,0,0,2514,2386,1934,2050
feature_3798,0,0,0,0,3184,1692,2930,1504,0,0,0,0,2940,5760,2588,4052
feature_3799,388,0,224,0,2646,2518,2044,1764,0,0,0,0,2130,3774,1296,3178
feature_380,0,0,0,0,3236,3916,6930,3070,0,0,0,0,6044,3744,3344,0
feature_3801,550,248,366,338,4490,2418,4042,2132,176,254,0,0,1698,924,1210,540
feature_3802,376,198,330,0,6856,5546,3536,3272,0,440,0,126,1722,2664,1296,1268
feature_3803,294,0,342,280,2364,1408,1798,1496,0,0,0,0,2446,4410,1668,3350
feature_3805,6800,3896,5822,2308,68386,60746,56602,54226,348,946,512,682,65198,110962,48938,85908
feature_3806,0,518,406,250,5578,5296,4836,4256,0,460,0,0,5964,13090,4044,7978
feature_3808,1320,594,718,410,1200,1048,966,878,272,248,330,0,932,1668,1358,1330
feature_3811,436,402,0,0,3566,4400,3440,2924,0,142,0,148,4178,5836,2218,3470
feature_3812,0,0,0,0,3392,2936,2444,1554,0,0,0,0,3180,4730,2432,2930
feature_3813,4770,1508,2918,1130,254,0,0,0,468,2060,330,980,386,160,434,0
feature_3818,1260,584,826,0,10086,9872,9946,9046,134,244,0,0,7418,16236,7052,10516
feature_3819,1484,1024,712,468,9102,8972,8080,7174,0,440,204,404,9074,20468,6218,14710
feature_3820,1158,552,866,534,4908,3900,2996,2976,1552,866,754,394,3338,3308,2742,2172
feature_3825,956,724,784,310,9512,8766,10672,5716,154,418,0,384,9540,15666,5796,10148
feature_3826,350,298,288,0,4144,3802,3064,2262,0,0,0,0,3032,6764,1824,4520
feature_3827,1320,352,1036,324,0,0,0,0,0,258,146,118,2784,2126,2244,1606
feature_3829,368,138,462,322,2346,3486,2624,2094,0,0,0,0,898,1464,642,0
feature_3833,446,392,354,162,4282,4162,4164,3684,0,172,0,0,3554,5774,2628,3668
feature_3834,366,0,334,0,1894,1712,1168,1170,0,306,0,98,2018,3562,822,3180
feature_3837,804,470,608,264,3900,4188,3748,2688,0,348,0,324,4770,8472,2754,5608
feature_384,0,0,0,148,408,486,424,362,0,86,900,0,584,296,66,0
feature_3841,0,0,0,0,1964,1688,1956,1254,0,0,0,0,1538,3946,1412,3766
feature_3842,0,240,254,216,6062,4868,4444,3512,0,0,0,0,4690,12432,5064,8272
feature_3843,1976,824,1212,572,2394,1860,2250,1486,2498,1366,1478,722,798,394,550,488
